id,name,usage,location_id/id
stock.Building5|Green_Draw|6|3,3,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|6|4,4,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|6|5,5,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|6|6,6,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|6|7,7,Internal Location,stock.Building5|Green_Draw|6|
stock.Building5|Green_Draw|7|,7,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|7|1,1,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|13,13,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|2,2,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|3,3,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|4,4,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|5,5,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|6,6,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|7|7,7,Internal Location,stock.Building5|Green_Draw|7|
stock.Building5|Green_Draw|8|,8,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|8|1,1,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|10,10,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|3,3,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|4,4,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|5,5,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|6,6,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|8,8,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|8|9,9,Internal Location,stock.Building5|Green_Draw|8|
stock.Building5|Green_Draw|9|,9,Internal Location,stock.Building5|Green_Draw||
stock.Building5|Green_Draw|9|1,1,Internal Location,stock.Building5|Green_Draw|9|
stock.Building5|Green_DRAW|9|3,3,Internal Location,stock.Building5|Green_Draw|9|
stock.Building5|Green_Draw|9|3,3,Internal Location,stock.Building5|Green_Draw|9|
stock.Building5|Hall_Black_Cabinet||,Hall Black Cabinet,Internal Location,stock.Building5|||
stock.Building5|Hayward||,Hayward,Internal Location,stock.Building5|||
stock.Building5|Hayward|B|,B,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|B|3,3,Internal Location,stock.Building5|Hayward|B|
stock.Building5|Hayward|B|4,4,Internal Location,stock.Building5|Hayward|B|
stock.Building5|Hayward|B|5,5,Internal Location,stock.Building5|Hayward|B|
stock.Building5|Hayward|B|6,6,Internal Location,stock.Building5|Hayward|B|
stock.Building5|Hayward|B|8,8,Internal Location,stock.Building5|Hayward|B|
stock.Building5|Hayward|C|,C,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|C|1,1,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|2,2,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|3,3,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|4,4,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|5,5,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|7,7,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|C|8,8,Internal Location,stock.Building5|Hayward|C|
stock.Building5|Hayward|D|,D,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|D|1,1,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|2,2,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|3,3,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|4,4,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|5,5,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|7,7,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|D|8,8,Internal Location,stock.Building5|Hayward|D|
stock.Building5|Hayward|E|,E,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|E|2,2,Internal Location,stock.Building5|Hayward|E|
stock.Building5|Hayward|E|8,8,Internal Location,stock.Building5|Hayward|E|
stock.Building5|Hayward|F|,F,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|F|7,7,Internal Location,stock.Building5|Hayward|F|
stock.Building5|Hayward|G|,G,Internal Location,stock.Building5|Hayward||
stock.Building5|Hayward|G|1,1,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Hayward|G|2,2,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Hayward|G|3,3,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Hayward|G|6,6,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Hayward|G|7,7,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Hayward|G|8,8,Internal Location,stock.Building5|Hayward|G|
stock.Building5|Heatmaker||,Heatmaker,Internal Location,stock.Building5|||
stock.Building5|High||,High,Internal Location,stock.Building5|||
stock.Building5|High|A|,A,Internal Location,stock.Building5|High||
stock.Building5|High|A|10,10,Internal Location,stock.Building5|High|A|
stock.Building5|High|A|5,5,Internal Location,stock.Building5|High|A|
stock.Building5|High|B|,B,Internal Location,stock.Building5|High||
stock.Building5|High|B|6,6,Internal Location,stock.Building5|High|B|
stock.Building5|High|C|,C,Internal Location,stock.Building5|High||
stock.Building5|High|C|15,15,Internal Location,stock.Building5|High|C|
stock.Building5|High|C|6,6,Internal Location,stock.Building5|High|C|
stock.Building5|K||,K,Internal Location,stock.Building5|||
stock.Building5|Laars_High||,Laars High,Internal Location,stock.Building5|||
stock.Building5|Laars_High|A|,A,Internal Location,stock.Building5|Laars_High||
stock.Building5|Laars_High|A|1,1,Internal Location,stock.Building5|Laars_High|A|
stock.Building5|Laars_High|A|20,20,Internal Location,stock.Building5|Laars_High|A|
stock.Building5|Laars_High|A|6,6,Internal Location,stock.Building5|Laars_High|A|
stock.Building5|Laars_High|B|,B,Internal Location,stock.Building5|Laars_High||
stock.Building5|Laars_High|B|1,1,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|10,10,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|2,2,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|3,3,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|4,4,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|5,5,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|6,6,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|7,7,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|B|8,8,Internal Location,stock.Building5|Laars_High|B|
stock.Building5|Laars_High|C|,C,Internal Location,stock.Building5|Laars_High||
stock.Building5|Laars_High|C|1,1,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|15,15,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|2,2,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|3,3,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|4,4,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|5,5,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars_High|C|8,8,Internal Location,stock.Building5|Laars_High|C|
stock.Building5|Laars||,Laars,Internal Location,stock.Building5|||
stock.Building5|Laars|A|,A,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|A|1,1,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|10,10,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|11,11,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|13,13,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|14,14,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|15,15,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|16,16,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|17,17,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|18,18,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|19,19,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|2,2,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|20,20,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|3,3,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|4,4,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|5,5,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|6,6,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|7,7,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|8,8,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|A|9,9,Internal Location,stock.Building5|Laars|A|
stock.Building5|Laars|B|,B,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|B|1,1,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|10,10,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|11,11,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|12,12,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|13,13,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|14,14,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|15,15,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|16,16,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|17,17,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|18,18,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|19,19,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|2,2,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|20,20,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|4,4,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|5,5,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|6,6,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|7,7,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|8,8,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|B|9,9,Internal Location,stock.Building5|Laars|B|
stock.Building5|Laars|C|,C,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|C|1,1,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|10,10,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|11,11,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|12,12,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|13,13,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|14,14,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|15,15,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|16,16,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|17,17,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|18,18,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|19,19,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|2,2,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|20,20,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|3,3,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|4,4,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|5,5,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|6,6,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|7,7,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|8,8,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|C|9,9,Internal Location,stock.Building5|Laars|C|
stock.Building5|Laars|D|,D,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|D|1,1,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|10,10,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|11,11,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|12,12,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|13,13,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|14,14,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|15,15,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|16,16,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|17,17,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|18,18,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|19,19,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|2,2,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|20,20,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|3,3,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|4,4,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|5,5,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|6,6,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|7,7,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|8,8,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|D|9,9,Internal Location,stock.Building5|Laars|D|
stock.Building5|Laars|E|,E,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|E|1,1,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|10,10,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|11,11,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|12,12,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|13,13,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|14,14,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|15,15,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|2,2,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|3,3,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|4,4,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|5,5,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|6,6,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|7,7,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|8,8,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|E|9,9,Internal Location,stock.Building5|Laars|E|
stock.Building5|Laars|F|,F,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|F|1,1,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|10,10,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|11,11,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|12,12,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|13,13,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|14,14,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|15,15,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|16,16,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|17,17,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|18,18,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|2,2,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|3,3,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|4,4,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|5,5,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|6,6,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|7,7,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|8,8,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|F|9,9,Internal Location,stock.Building5|Laars|F|
stock.Building5|Laars|G|,G,Internal Location,stock.Building5|Laars||
stock.Building5|Laars|G|1,1,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|10,10,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|11,11,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|12,12,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|13,13,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|14,14,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|15,15,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|16,16,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|17,17,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|18,18,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|19,19,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|2,2,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|3,3,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|4,4,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|5,5,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|6,6,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|7,7,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|8,8,Internal Location,stock.Building5|Laars|G|
stock.Building5|Laars|G|9,9,Internal Location,stock.Building5|Laars|G|
stock.Building5|Last_Aisle||,Last Aisle,Internal Location,stock.Building5|||
stock.Building5|Lochinvar_High||,Lochinvar High,Internal Location,stock.Building5|||
stock.Building5|Lochinvar_High|A|,A,Internal Location,stock.Building5|Lochinvar_High||
stock.Building5|Lochinvar_High|A|1,1,Internal Location,stock.Building5|Lochinvar_High|A|
stock.Building5|Lochinvar_High|A|17,17,Internal Location,stock.Building5|Lochinvar_High|A|
stock.Building5|Lochinvar_High|A|18,18,Internal Location,stock.Building5|Lochinvar_High|A|
stock.Building5|Lochinvar_High|A|19,19,Internal Location,stock.Building5|Lochinvar_High|A|
stock.Building5|Lochinvar_High|A|20,20,Internal Location,stock.Building5|Lochinvar_High|A|
